date,open,close
2016-08-11 00:00:00,5525.21,5589.6
2016-08-12 00:00:00,5589.6,5728.34
2016-08-15 00:00:00,5728.34,5853.51
2016-08-16 00:00:00,5853.51,5737.74
2016-08-17 00:00:00,5737.74,5723.81
2016-08-18 00:00:00,5723.81,5694.51
2016-08-19 00:00:00,5694.51,5705.06
2016-08-22 00:00:00,5705.06,5702.7
2016-08-23 00:00:00,5702.7,5717.55
2016-08-24 00:00:00,5717.55,5706.48
2016-08-25 00:00:00,5706.48,5699.15
2016-08-26 00:00:00,5699.15,5692.91
2016-08-29 00:00:00,5692.91,5657.63
2016-08-30 00:00:00,5657.63,5704.39
2016-08-31 00:00:00,5704.39,5721.48
2016-09-01 00:00:00,5721.48,5707.03
2016-09-02 00:00:00,5707.03,5714.68
2016-09-05 00:00:00,5714.68,5719.4
2016-09-06 00:00:00,5719.4,5689.78
2016-09-07 00:00:00,5689.78,5699.35
2016-09-08 00:00:00,5699.35,5701.19
2016-09-09 00:00:00,5701.19,5676.82
2016-09-12 00:00:00,5676.82,5597.54
2016-09-13 00:00:00,5597.54,5598.42
2016-09-14 00:00:00,5598.42,5547.24
2016-09-19 00:00:00,5547.24,5581.09
2016-09-20 00:00:00,5581.09,5573.85
2016-09-21 00:00:00,5573.85,5588.46
2016-09-22 00:00:00,5588.46,5619.1
2016-09-23 00:00:00,5619.1,5622.26
2016-09-26 00:00:00,5622.26,5580.99
2016-09-27 00:00:00,5580.99,5604.05
2016-09-28 00:00:00,5604.05,5575.46
2016-09-29 00:00:00,5575.46,5597.38
2016-09-30 00:00:00,5597.38,5596.63
2016-10-10 00:00:00,5596.63,5638.77
2016-10-11 00:00:00,5638.77,5633.31
2016-10-12 00:00:00,5633.31,5610.4
2016-10-13 00:00:00,5610.4,5600.96
2016-10-14 00:00:00,5600.96,5610.24
2016-10-17 00:00:00,5610.24,5576.88
2016-10-18 00:00:00,5576.88,5607.16
2016-10-19 00:00:00,5607.16,5602.38
2016-10-20 00:00:00,5602.38,5613.34
2016-10-21 00:00:00,5613.34,5638.99
2016-10-24 00:00:00,5638.99,5700.69
2016-10-25 00:00:00,5700.69,5688.11
2016-10-26 00:00:00,5688.11,5646.12
2016-10-27 00:00:00,5646.12,5635.01
2016-10-28 00:00:00,5635.01,5661.93
2016-10-31 00:00:00,5661.93,5642.23
2016-11-01 00:00:00,5642.23,5669.97
2016-11-02 00:00:00,5669.97,5638.57
2016-11-03 00:00:00,5638.57,5667.71
2016-11-04 00:00:00,5667.71,5660.2
2016-11-07 00:00:00,5660.2,5655.59
2016-11-08 00:00:00,5655.59,5686.66
2016-11-09 00:00:00,5686.66,5641.03
2016-11-10 00:00:00,5641.03,5690.25
2016-11-11 00:00:00,5690.25,5696.66
2016-11-14 00:00:00,5696.66,5706.71
2016-11-15 00:00:00,5706.71,5706.85
2016-11-16 00:00:00,5706.85,5703.93
2016-11-17 00:00:00,5703.93,5700.67
2016-11-18 00:00:00,5700.67,5693.4
2016-11-21 00:00:00,5693.4,5743.16
2016-11-22 00:00:00,5743.16,5785.71
2016-11-23 00:00:00,5785.71,5867.39
2016-11-24 00:00:00,5867.39,5854.81
2016-11-25 00:00:00,5854.81,5940.16
2016-11-28 00:00:00,5940.16,5930.61
2016-11-29 00:00:00,5930.61,5949.99
2016-11-30 00:00:00,5949.99,5900.06
2016-12-01 00:00:00,5900.06,5913.0
2016-12-02 00:00:00,5913.0,5906.58
2016-12-05 00:00:00,5906.58,5924.48
2016-12-06 00:00:00,5924.48,5894.33
2016-12-07 00:00:00,5894.33,5878.96
2016-12-08 00:00:00,5878.96,5939.97
2016-12-09 00:00:00,5939.97,6041.39
2016-12-12 00:00:00,6041.39,6058.35
2016-12-13 00:00:00,6058.35,5973.1
2016-12-14 00:00:00,5973.1,5995.18
2016-12-15 00:00:00,5995.18,5804.42
2016-12-16 00:00:00,5804.42,5768.01
2016-12-19 00:00:00,5768.01,5740.89
2016-12-20 00:00:00,5740.89,5686.76
2016-12-21 00:00:00,5686.76,5710.48
2016-12-22 00:00:00,5710.48,5680.32
2016-12-23 00:00:00,5680.32,5653.96
2016-12-26 00:00:00,5653.96,5671.51
2016-12-27 00:00:00,5671.51,5648.71
2016-12-28 00:00:00,5648.71,5631.28
2016-12-29 00:00:00,5631.28,5626.64
2016-12-30 00:00:00,5626.64,5663.56
2017-01-03 00:00:00,5663.56,5725.57
2017-01-04 00:00:00,5725.57,5736.84
2017-01-05 00:00:00,5736.84,5733.78
2017-01-06 00:00:00,5733.78,5698.84
2017-01-09 00:00:00,5698.84,5712.17
2017-01-10 00:00:00,5712.17,5706.93
2017-01-11 00:00:00,5706.93,5688.8
2017-01-12 00:00:00,5688.8,5685.87
2017-01-13 00:00:00,5685.87,5731.63
2017-01-16 00:00:00,5731.63,5814.83
2017-01-17 00:00:00,5814.83,5787.87
2017-01-18 00:00:00,5787.87,5824.23
2017-01-19 00:00:00,5824.23,5823.68
2017-01-20 00:00:00,5823.68,5846.89
2017-01-23 00:00:00,5846.89,5834.97
2017-01-24 00:00:00,5834.97,5889.15
2017-01-25 00:00:00,5889.15,5887.59
2017-01-26 00:00:00,5887.59,5920.87
2017-02-03 00:00:00,5920.87,5856.41
2017-02-06 00:00:00,5856.41,5849.91
2017-02-07 00:00:00,5849.91,5840.93
2017-02-08 00:00:00,5840.93,5846.19
2017-02-09 00:00:00,5846.19,5858.66
2017-02-10 00:00:00,5858.66,5887.91
2017-02-13 00:00:00,5887.91,5928.45
2017-02-14 00:00:00,5928.45,5904.93
2017-02-15 00:00:00,5904.93,5964.75
2017-02-16 00:00:00,5964.75,5971.83
2017-02-17 00:00:00,5971.83,5917.39
2017-02-20 00:00:00,5917.39,6013.07
2017-02-21 00:00:00,6013.07,6016.38
2017-02-22 00:00:00,6016.38,6015.53
2017-02-23 00:00:00,6015.53,6010.05
2017-02-24 00:00:00,6010.05,5996.02
2017-02-27 00:00:00,5996.02,5966.83
2017-02-28 00:00:00,5966.83,5966.26
2017-03-01 00:00:00,5966.26,5962.1
2017-03-02 00:00:00,5962.1,5918.69
2017-03-03 00:00:00,5918.69,5896.54
2017-03-06 00:00:00,5896.54,5897.61
2017-03-07 00:00:00,5897.61,5921.49
2017-03-08 00:00:00,5921.49,5913.16
2017-03-09 00:00:00,5913.16,5870.16
2017-03-10 00:00:00,5870.16,5863.95
2017-03-13 00:00:00,5863.95,5905.25
2017-03-14 00:00:00,5905.25,5905.2
2017-03-15 00:00:00,5905.2,5898.88
2017-03-16 00:00:00,5898.88,5913.88
2017-03-17 00:00:00,5913.88,5852.4
2017-03-20 00:00:00,5852.4,5827.71
2017-03-21 00:00:00,5827.71,5814.44
2017-03-22 00:00:00,5814.44,5739.42
2017-03-23 00:00:00,5739.42,5767.92
2017-03-24 00:00:00,5767.92,5791.78
2017-03-27 00:00:00,5791.78,5832.59
2017-03-28 00:00:00,5832.59,5811.92
2017-03-29 00:00:00,5811.92,5799.55
2017-03-30 00:00:00,5799.55,5795.89
2017-03-31 00:00:00,5795.89,5850.33
2017-04-05 00:00:00,5850.33,5879.05
2017-04-06 00:00:00,5879.05,5857.6
2017-04-07 00:00:00,5857.6,5857.06
2017-04-10 00:00:00,5857.06,5823.29
2017-04-11 00:00:00,5823.29,5805.31
2017-04-12 00:00:00,5805.31,5785.82
2017-04-13 00:00:00,5785.82,5755.43
2017-04-14 00:00:00,5755.43,5717.48
2017-04-17 00:00:00,5717.48,5720.15
2017-04-18 00:00:00,5720.15,5641.66
2017-04-19 00:00:00,5641.66,5588.48
2017-04-20 00:00:00,5588.48,5559.69
2017-04-21 00:00:00,5559.69,5622.98
2017-04-24 00:00:00,5622.98,5622.48
2017-04-25 00:00:00,5622.48,5635.55
2017-04-26 00:00:00,5635.55,5611.63
2017-04-27 00:00:00,5611.63,5633.74
2017-04-28 00:00:00,5633.74,5634.45
2017-05-02 00:00:00,5634.45,5590.05
2017-05-03 00:00:00,5590.05,5556.32
2017-05-04 00:00:00,5556.32,5528.44
2017-05-05 00:00:00,5528.44,5529.15
2017-05-08 00:00:00,5529.15,5539.96
2017-05-09 00:00:00,5539.96,5537.83
2017-05-10 00:00:00,5537.83,5552.04
2017-05-11 00:00:00,5552.04,5597.87
2017-05-12 00:00:00,5597.87,5750.44
2017-05-15 00:00:00,5750.44,5749.82
2017-05-16 00:00:00,5749.82,5715.87
2017-05-17 00:00:00,5715.87,5670.61
2017-05-18 00:00:00,5670.61,5648.12
2017-05-19 00:00:00,5648.12,5652.76
2017-05-22 00:00:00,5652.76,5673.09
2017-05-23 00:00:00,5673.09,5785.12
2017-05-24 00:00:00,5785.12,5781.2
2017-05-25 00:00:00,5781.2,5972.17
2017-05-26 00:00:00,5972.17,5957.2
2017-05-31 00:00:00,5957.2,5970.26
2017-06-01 00:00:00,5970.26,6000.68
2017-06-02 00:00:00,6000.68,5960.02
2017-06-05 00:00:00,5960.02,5870.1
2017-06-06 00:00:00,5870.1,5876.09
2017-06-07 00:00:00,5876.09,5933.96
2017-06-08 00:00:00,5933.96,5943.53
2017-06-09 00:00:00,5943.53,5971.58
2017-06-12 00:00:00,5971.58,5941.65
2017-06-13 00:00:00,5941.65,5923.0
2017-06-14 00:00:00,5923.0,5833.91
2017-06-15 00:00:00,5833.91,5788.97
2017-06-16 00:00:00,5788.97,5784.8
2017-06-19 00:00:00,5784.8,5815.04
2017-06-20 00:00:00,5815.04,5812.85
2017-06-21 00:00:00,5812.85,5833.64
2017-06-22 00:00:00,5833.64,5937.21
2017-06-23 00:00:00,5937.21,5966.1
2017-06-26 00:00:00,5966.1,5965.83
2017-06-27 00:00:00,5965.83,6034.86
2017-06-28 00:00:00,6034.86,6060.97
2017-06-29 00:00:00,6060.97,6085.98
2017-06-30 00:00:00,6085.98,6062.27
2017-07-03 00:00:00,6062.27,6045.65
2017-07-04 00:00:00,6045.65,6003.06
2017-07-05 00:00:00,6003.06,6057.26
2017-07-06 00:00:00,6057.26,6060.26
2017-07-07 00:00:00,6060.26,6004.41
2017-07-10 00:00:00,6004.41,6001.31
2017-07-11 00:00:00,6001.31,6110.69
2017-07-12 00:00:00,6110.69,6149.5
2017-07-13 00:00:00,6149.5,6257.64
2017-07-14 00:00:00,6257.64,6314.04
2017-07-17 00:00:00,6314.04,6410.94
2017-07-18 00:00:00,6410.94,6352.27
2017-07-19 00:00:00,6352.27,6415.53
2017-07-20 00:00:00,6415.53,6403.66
2017-07-21 00:00:00,6403.66,6343.32
2017-07-24 00:00:00,6343.32,6420.68
2017-07-25 00:00:00,6420.68,6427.66
2017-07-26 00:00:00,6427.66,6416.52
2017-07-27 00:00:00,6416.52,6397.56
2017-07-28 00:00:00,6397.56,6411.34
2017-07-31 00:00:00,6411.34,6389.36
2017-08-01 00:00:00,6389.36,6474.5
2017-08-02 00:00:00,6474.5,6533.87
2017-08-03 00:00:00,6533.87,6432.53
2017-08-04 00:00:00,6432.53,6389.85
2017-08-07 00:00:00,6389.85,6392.61
2017-08-08 00:00:00,6392.61,6377.81
2017-08-09 00:00:00,6377.81,6277.69
2017-08-10 00:00:00,6277.69,6256.22
2017-08-11 00:00:00,6256.22,6164.37
2017-08-14 00:00:00,6164.37,6154.61
2017-08-15 00:00:00,6154.61,6238.69
2017-08-16 00:00:00,6238.69,6196.88
2017-08-17 00:00:00,6196.88,6214.99
2017-08-18 00:00:00,6214.99,6221.69
2017-08-21 00:00:00,6221.69,6214.04
2017-08-22 00:00:00,6214.04,6257.41
2017-08-23 00:00:00,6257.41,6352.35
2017-08-24 00:00:00,6352.35,6348.76
2017-08-25 00:00:00,6348.76,6549.96
2017-08-28 00:00:00,6549.96,6560.16
2017-08-29 00:00:00,6560.16,6590.39
2017-08-30 00:00:00,6590.39,6534.28
2017-08-31 00:00:00,6534.28,6463.66
2017-09-01 00:00:00,6463.66,6422.5
2017-09-04 00:00:00,6422.5,6482.17
2017-09-05 00:00:00,6482.17,6537.46
2017-09-06 00:00:00,6537.46,6493.21
2017-09-07 00:00:00,6493.21,6435.18
2017-09-08 00:00:00,6435.18,6435.54
2017-09-11 00:00:00,6435.54,6429.38
2017-09-12 00:00:00,6429.38,6452.21
2017-09-13 00:00:00,6452.21,6410.67
2017-09-14 00:00:00,6410.67,6366.32
2017-09-15 00:00:00,6366.32,6346.77
2017-09-18 00:00:00,6346.77,6332.28
2017-09-19 00:00:00,6332.28,6347.97
2017-09-20 00:00:00,6347.97,6341.83
2017-09-21 00:00:00,6341.83,6384.67
2017-09-22 00:00:00,6384.67,6385.67
2017-09-25 00:00:00,6385.67,6400.48
2017-09-26 00:00:00,6400.48,6366.36
2017-09-27 00:00:00,6366.36,6316.08
2017-09-28 00:00:00,6316.08,6301.92
2017-09-29 00:00:00,6301.92,6318.42
2017-10-09 00:00:00,6318.42,6383.67
2017-10-10 00:00:00,6383.67,6424.43
2017-10-11 00:00:00,6424.43,6433.95
2017-10-12 00:00:00,6433.95,6430.38
2017-10-13 00:00:00,6430.38,6403.21
2017-10-16 00:00:00,6403.21,6467.98
2017-10-17 00:00:00,6467.98,6444.33
2017-10-18 00:00:00,6444.33,6486.97
2017-10-19 00:00:00,6486.97,6488.22
2017-10-20 00:00:00,6488.22,6444.53
2017-10-23 00:00:00,6444.53,6381.41
2017-10-24 00:00:00,6381.41,6414.88
2017-10-25 00:00:00,6414.88,6402.12
2017-10-26 00:00:00,6402.12,6344.93
2017-10-27 00:00:00,6344.93,6459.35
2017-10-30 00:00:00,6459.35,6443.1
2017-10-31 00:00:00,6443.1,6379.76
2017-11-01 00:00:00,6379.76,6337.5
2017-11-02 00:00:00,6337.5,6342.08
2017-11-03 00:00:00,6342.08,6340.96
2017-11-06 00:00:00,6340.96,6275.32
2017-11-07 00:00:00,6275.32,6355.68
2017-11-08 00:00:00,6355.68,6375.05
2017-11-09 00:00:00,6375.05,6349.26
2017-11-10 00:00:00,6349.26,6315.22
2017-11-13 00:00:00,6315.22,6405.22
2017-11-14 00:00:00,6405.22,6383.53
2017-11-15 00:00:00,6383.53,6369.64
2017-11-16 00:00:00,6369.64,6333.37
2017-11-17 00:00:00,6333.37,6514.63
2017-11-20 00:00:00,6514.63,6621.63
2017-11-21 00:00:00,6621.63,6647.4
2017-11-22 00:00:00,6647.4,6809.21
2017-11-23 00:00:00,6809.21,6710.91
2017-11-24 00:00:00,6710.91,6731.38
2017-11-27 00:00:00,6731.38,6688.03
2017-11-28 00:00:00,6688.03,6589.55
2017-11-29 00:00:00,6589.55,6600.31
2017-11-30 00:00:00,6600.31,6570.35
2017-12-01 00:00:00,6570.35,6527.72
2017-12-04 00:00:00,6527.72,6545.08
2017-12-05 00:00:00,6545.08,6663.26
2017-12-06 00:00:00,6663.26,6589.15
2017-12-07 00:00:00,6589.15,6529.16
2017-12-08 00:00:00,6529.16,6516.37
2017-12-11 00:00:00,6516.37,6539.59
2017-12-12 00:00:00,6539.59,6446.33
2017-12-13 00:00:00,6446.33,6476.19
2017-12-14 00:00:00,6476.19,6447.59
2017-12-15 00:00:00,6447.59,6370.37
2017-12-18 00:00:00,6370.37,6389.79
2017-12-19 00:00:00,6389.79,6492.13
2017-12-20 00:00:00,6492.13,6489.7
2017-12-21 00:00:00,6489.7,6500.69
2017-12-22 00:00:00,6500.69,6457.31
2017-12-25 00:00:00,6457.31,6453.91
2017-12-26 00:00:00,6453.91,6526.3
2017-12-27 00:00:00,6526.3,6448.52
2017-12-28 00:00:00,6448.52,6431.39
