date,open,close
2016-08-11 00:00:00,1621.9,1590.11
2016-08-12 00:00:00,1590.11,1608.8
2016-08-15 00:00:00,1608.8,1633.9
2016-08-16 00:00:00,1633.9,1664.33
2016-08-17 00:00:00,1664.33,1650.54
2016-08-18 00:00:00,1650.54,1633.43
2016-08-19 00:00:00,1633.43,1621.67
2016-08-22 00:00:00,1621.67,1611.46
2016-08-23 00:00:00,1611.46,1601.99
2016-08-24 00:00:00,1601.99,1597.89
2016-08-25 00:00:00,1597.89,1589.81
2016-08-26 00:00:00,1589.81,1589.29
2016-08-29 00:00:00,1589.29,1592.8
2016-08-30 00:00:00,1592.8,1604.88
2016-08-31 00:00:00,1604.88,1614.62
2016-09-01 00:00:00,1614.62,1581.07
2016-09-02 00:00:00,1581.07,1587.05
2016-09-05 00:00:00,1587.05,1615.33
2016-09-06 00:00:00,1615.33,1633.42
2016-09-07 00:00:00,1633.42,1607.05
2016-09-08 00:00:00,1607.05,1631.08
2016-09-09 00:00:00,1631.08,1609.94
2016-09-12 00:00:00,1609.94,1548.28
2016-09-13 00:00:00,1548.28,1552.94
2016-09-14 00:00:00,1552.94,1540.22
2016-09-19 00:00:00,1540.22,1565.78
2016-09-20 00:00:00,1565.78,1585.24
2016-09-21 00:00:00,1585.24,1581.96
2016-09-22 00:00:00,1581.96,1587.58
2016-09-23 00:00:00,1587.58,1587.68
2016-09-26 00:00:00,1587.68,1573.83
2016-09-27 00:00:00,1573.83,1575.88
2016-09-28 00:00:00,1575.88,1571.85
2016-09-29 00:00:00,1571.85,1605.73
2016-09-30 00:00:00,1605.73,1621.92
2016-10-10 00:00:00,1621.92,1639.68
2016-10-11 00:00:00,1639.68,1659.33
2016-10-12 00:00:00,1659.33,1652.6
2016-10-13 00:00:00,1652.6,1646.44
2016-10-14 00:00:00,1646.44,1651.21
2016-10-17 00:00:00,1651.21,1647.02
2016-10-18 00:00:00,1647.02,1669.55
2016-10-19 00:00:00,1669.55,1676.26
2016-10-20 00:00:00,1676.26,1671.59
2016-10-21 00:00:00,1671.59,1665.44
2016-10-24 00:00:00,1665.44,1754.53
2016-10-25 00:00:00,1754.53,1809.74
2016-10-26 00:00:00,1809.74,1765.54
2016-10-27 00:00:00,1765.54,1748.95
2016-10-28 00:00:00,1748.95,1749.68
2016-10-31 00:00:00,1749.68,1746.04
2016-11-01 00:00:00,1746.04,1744.43
2016-11-02 00:00:00,1744.43,1714.95
2016-11-03 00:00:00,1714.95,1727.28
2016-11-04 00:00:00,1727.28,1747.87
2016-11-07 00:00:00,1747.87,1797.0
2016-11-08 00:00:00,1797.0,1758.55
2016-11-09 00:00:00,1758.55,1772.59
2016-11-10 00:00:00,1772.59,1783.83
2016-11-11 00:00:00,1783.83,1829.82
2016-11-14 00:00:00,1829.82,1884.98
2016-11-15 00:00:00,1884.98,1843.34
2016-11-16 00:00:00,1843.34,1836.31
2016-11-17 00:00:00,1836.31,1839.77
2016-11-18 00:00:00,1839.77,1803.77
2016-11-21 00:00:00,1803.77,1801.98
2016-11-22 00:00:00,1801.98,1852.52
2016-11-23 00:00:00,1852.52,1814.48
2016-11-24 00:00:00,1814.48,1817.42
2016-11-25 00:00:00,1817.42,1818.89
2016-11-28 00:00:00,1818.89,1835.71
2016-11-29 00:00:00,1835.71,1770.57
2016-11-30 00:00:00,1770.57,1717.94
2016-12-01 00:00:00,1717.94,1727.64
2016-12-02 00:00:00,1727.64,1694.67
2016-12-05 00:00:00,1694.67,1705.06
2016-12-06 00:00:00,1705.06,1694.2
2016-12-07 00:00:00,1694.2,1733.17
2016-12-08 00:00:00,1733.17,1718.71
2016-12-09 00:00:00,1718.71,1711.21
2016-12-12 00:00:00,1711.21,1630.08
2016-12-13 00:00:00,1630.08,1632.8
2016-12-14 00:00:00,1632.8,1627.27
2016-12-15 00:00:00,1627.27,1634.23
2016-12-16 00:00:00,1634.23,1629.39
2016-12-19 00:00:00,1629.39,1638.0
2016-12-20 00:00:00,1638.0,1621.36
2016-12-21 00:00:00,1621.36,1633.97
2016-12-22 00:00:00,1633.97,1616.82
2016-12-23 00:00:00,1616.82,1577.77
2016-12-26 00:00:00,1577.77,1566.86
2016-12-27 00:00:00,1566.86,1569.42
