date,price,price_book_ratio,mkt_capital,price_earning_ratio,volume,day_price_std,price_rise_rate
2005-01,0.23168908819133033,0.3453540741687163,0.06950672645739911,0.04770864189829258,0.009358292773358066,0.10411911195205326,
2005-02,0.2533632286995516,0.37766149836815294,0.07600896860986547,0.052171706965457774,0.01301893943690917,0.09510361175947493,0.09354838709677415
2005-03,0.20104633781763825,0.2940509451936139,0.06031390134529148,0.04239697408933255,0.012080408140536522,0.21613287559605543,-0.2064896755162242
2005-04,0.21300448430493274,0.3012768240141746,0.06390134529147982,0.04004200088678443,0.015434063883187795,0.0801427298190992,0.059479553903345694
2005-05,0.21973094170403587,0.3107907647040034,0.06591928251121076,0.04130648667113187,0.008068163271631403,0.06680506467826132,0.03157894736842093
2005-06,0.20403587443946186,0.28859149147249535,0.061210762331838565,0.03835602228853207,0.0342695644964753,0.10502524948936333,-0.0714285714285714
2005-07,0.19805680119581462,0.28013468139995,0.05941704035874439,0.0372320341088196,0.012776473191072899,0.06292096327177144,-0.02930402930402931
2005-08,0.21300448430493274,0.30186398832059735,0.06390134529147982,0.04028269605669934,0.024971236640876103,0.05220815740480349,0.07547169811320753
2005-09,0.22720478325859492,0.3219882228932075,0.06816143497757847,0.04296820888239154,0.0317446762644079,0.1318343772705094,0.06666666666666665
2005-10,0.19581464872944693,0.2735478722104998,0.05874439461883408,0.04397988782425121,0.015507067795039025,0.124416973654455,-0.13815789473684204
2005-11,0.195067264573991,0.2725038940736802,0.058520179372197306,0.04381202422769198,0.014827148412049436,0.03044048909960849,-0.003816793893129833
2005-12,0.2092675635276532,0.2923413575990335,0.06278026905829596,0.04700140319178661,0.022645333175027045,0.08457175032113814,0.07279693486590033
2006-01,0.22047832585949179,0.3080024388456632,0.06614349775784753,0.04951933878359333,0.026249161229132036,0.048010415536631254,0.0535714285714286
2006-02,0.2294469357249626,0.32053135081611145,0.06883408071748878,0.051533683585722384,0.03459384379285951,0.07625903996557137,0.04067796610169472
2006-03,0.2092675635276532,0.290006087719529,0.06278026905829596,0.05219641859567539,0.03549133785635553,0.07445984672763938,-0.08794788273615639
2006-04,0.23393124065769805,0.31720353839302995,0.07017937219730942,0.06503193891011864,0.0896561772941237,0.1417289852611591,0.11785714285714288
2006-05,0.30642750373692074,0.41550611684287864,0.09192825112107623,0.08518560420475565,0.07587013460894045,0.3227956920770929,0.3099041533546325
2006-06,0.29147982062780264,0.39523743985088844,0.08744394618834081,0.08103021013131462,0.05729490212153521,0.19815654749721878,-0.04878048780487798
2006-07,0.2571001494768311,0.3486198820410395,0.07713004484304933,0.07147280082534715,0.045449788066073846,0.18561609125647882,-0.11794871794871797
2006-08,0.257847533632287,0.35229294707629755,0.0773542600896861,0.07337622047587984,0.037995794901819174,0.10182912137730714,0.0029069767441860517
2006-09,0.2832585949177877,0.3870117376493511,0.08497757847533632,0.08060749844038811,0.04032690947724033,0.11954775893619513,0.09855072463768111
2006-10,0.27204783258594917,0.37169473468628517,0.08161434977578476,0.07741722734642528,0.036553543316627024,0.04449719092257387,-0.0395778364116095
2006-11,0.2219730941704036,0.29783087413264087,0.08856726457399103,0.06092017108862768,0.11081682947668312,0.09653331714326069,-0.18406593406593408
2006-12,0.2406576980568012,0.322900911091111,0.09602242152466367,0.06604812989974795,0.25383149191894416,0.15408717384278647,0.08417508417508412
2007-01,0.2989536621823617,0.40111918214118625,0.11928251121076233,0.08204736667713873,0.31711074064661604,0.393262668347492,0.2422360248447204
2007-02,0.39312406576980563,0.5274717738374617,0.15685650224215247,0.10789228819004942,0.18524484801667496,0.5092244336336619,0.31499999999999995
2007-03,0.4813153961136024,0.645801822182222,0.19204484304932734,0.13209626347081224,0.3853105413371937,0.5664570531590134,0.2243346007604563
2007-04,0.6076233183856502,0.7558155101565333,0.24244170403587448,0.11664092853640316,0.3634317582710208,0.5488468430654009,0.26242236024844723
2007-05,0.647982062780269,0.8060171188927866,0.25854484304932734,0.12438829445137663,0.4213404224940382,0.5668892296496824,0.06642066420664205
2007-06,0.49626307922272045,0.617295699702566,0.19800896860986547,0.09526392924216234,0.2998301484575348,0.5973139437250912,-0.23414071510957324
2007-07,0.601644245142003,0.7483782521856603,0.24005605381165923,0.11549316858345358,0.1908719810906171,0.5824446539301179,0.21234939759036164
2007-08,0.6778774289985052,0.8566330307636518,0.2704730941704036,0.1271206863152873,0.3112859051106957,0.4259186769414896,0.12670807453416133
2007-09,0.7316890881913303,0.9246346428819715,0.2919439461883408,0.13721185361721655,0.27023415509290555,0.3520665806250038,0.07938257993384767
2007-10,0.6076233183856502,0.7517286117181085,0.24244170403587448,0.10772085974533371,0.10952362856486862,0.6910009789726611,-0.16956077630234923
2007-11,0.5500747384155455,0.6805316514442363,0.2194798206278027,0.09751851764229769,0.07203658932747362,0.1950543269865874,-0.09471094710947114
2007-12,0.647982062780269,0.8016587156790719,0.25854484304932734,0.1148757523022788,0.0878049988867632,0.3975067030219346,0.17798913043478248
2008-01,0.5605381165919282,0.6934765106093544,0.22365470852017938,0.09937348693122261,0.11311697727900417,0.7189983713532737,-0.1349480968858131
2008-02,0.5926756352765321,0.7332357544544632,0.23647757847533632,0.1050708999469818,0.0347332486240238,0.21303755537463362,0.057333333333333236
2008-03,0.45291479820627795,0.5436617726913169,0.18071300448430494,0.09093378051141056,0.05309353777750985,0.7006388241489062,-0.23581336696090793
2008-04,0.44095665171898357,0.5162170084119507,0.17594170403587445,0.08828398959360981,0.047287519764880194,0.30447691287877726,-0.026402640264026278
