date,price,price_book_ratio,mkt_capital,price_earning_ratio,volume,day_price_std,price_rise_rate
2005-01,0.4495114006514657,0.10080112237254478,0.01216560174076953,0.00703299704079424,0.000551820744867789,0.05217379862687679,
2005-02,0.48642779587404994,0.10907948161774851,0.013164709130108093,0.007610585736694658,0.0008445437109239243,0.09178430679783445,0.08212560386473444
2005-03,0.4549402823018458,0.09760493846853241,0.012312529298025203,0.006365260391606449,0.0012139590091740807,0.10465641130326171,-0.0647321428571429
2005-04,0.4375678610206297,0.08913003201867638,0.011842361114807055,0.0055805791995647185,0.0009844030854395751,0.10034021075688865,-0.03818615751789978
2005-05,0.41693811074918563,0.08492782711473196,0.011284036397235506,0.005317475321504222,0.0004605837338539232,0.07398330495297376,-0.047146401985111774
2005-06,0.4332247557003257,0.08824547792460452,0.01172490365519723,0.005525199581127152,0.0014840650812975604,0.14243400537598427,0.0390625
2005-07,0.44625407166123776,0.09089950689936609,0.012077532336556545,0.005691371518649194,0.0007161542385756831,0.05996824556538634,0.03007518796992481
2005-08,0.49077090119435385,0.10147400319444211,0.01829981251843624,0.0053056660399373725,0.00830006290721868,0.1466584319163885,0.09975669099756668
2005-09,0.49837133550488594,0.10568775891358533,0.01994909161513788,0.005525989285479174,0.004882569961964784,0.05101820403402229,0.015486725663716783
2005-10,0.4495114006514657,0.08124632562609772,0.017993298319536128,0.005133352550326301,0.002181259897400005,0.15987495113369085,-0.0980392156862746
2005-11,0.21498371335504884,0.07829325888007879,0.01756237805426206,0.004946769956808636,0.004130541912263373,1.1216662003176632,-0.5217391304347826
2005-12,0.23995656894679693,0.0875082425608854,0.019675434496917044,0.005528997632193158,0.006807602155464871,0.10408226017490631,0.11616161616161613
2006-01,0.29967426710097717,0.11262769036591425,0.026598581803453595,0.007116108088004278,0.013640113293259771,0.16886119318571252,0.248868778280543
2006-02,0.32030401737242126,0.12694327568834837,0.03240964970052041,0.008020601303432217,0.012950685154595834,0.09443211446549425,0.06884057971014501
2006-03,0.2280130293159609,0.09851250251986533,0.032493686729139264,0.006224274687073675,0.01735681239272114,0.3742459084612685,-0.288135593220339
2006-04,0.2062975027144408,0.07848861433395661,0.029399049897792667,0.008237392222750788,0.035871121644354555,0.07898034399040128,-0.09523809523809534
2006-05,0.2681867535287731,0.10203522613608454,0.03821876486713047,0.010708609782859221,0.04563607419567598,0.23567643571842564,0.30000000000000027
2006-06,0.27687296416938106,0.105359844104331,0.03947031864654358,0.011057535314959665,0.03420172868356988,0.13836397198905756,0.0323886639676112
2006-07,0.24647122692725296,0.09379170268275015,0.035136833034278656,0.009843452381506293,0.013786287796037416,0.11242775458044142,-0.1098039215686274
2006-08,0.23669923995656894,0.09066271518779104,0.033743742737765405,0.013325973872157691,0.0074128293686843184,0.041374602203645125,-0.03964757709251099
2006-09,0.23669923995656894,0.09067069075066639,0.03374924258063168,0.013327155227181595,0.01148909033443254,0.05416025603090654,0.0
2006-10,0.250814332247557,0.09388979293880333,0.035761812092320724,0.0169319400262146,0.010328406528155695,0.0311677488989592,0.059633027522935755
2006-11,0.2801302931596091,0.10486389243587531,0.03994176415505951,0.01891099782662264,0.030100688649491694,0.05910516942393083,0.11688311688311681
2006-12,0.33876221498371334,0.12684426870093024,0.048324125562229196,0.022874897478233253,0.043966340145248195,0.17948736525369743,0.20930232558139528
2007-01,0.4082519001085776,0.15286358001382613,0.05823676670319928,0.027567184140434946,0.05778806531984268,0.2903645621410582,0.20512820512820507
2007-02,0.5960912052117263,0.22319713547116918,0.08503187478738407,0.0402510216575949,0.0434397051474854,0.6236971181896664,0.4601063829787235
2007-03,0.6069489685124864,0.2272878658411317,0.12765605173397984,0.04098874638856461,0.07346119144347082,0.23095322890012582,0.01821493624772308
2007-04,0.8349619978284473,0.305051345665387,0.17561270802044815,0.03588473348925199,0.09353024285061887,0.7455868405773437,0.3756708407871199
2007-05,0.8794788273615634,0.32133625330607707,0.1849906328827998,0.037800415381074225,0.08131080955443191,0.32566472995992274,0.0533159947984394
2007-06,0.758957654723127,0.2773013372085401,0.15964006467293465,0.03262035822133412,0.0584821275519222,0.4076282491114718,-0.13703703703703696
2007-07,0.769815418023887,0.28127050899950595,0.16192538709873508,0.033087274120970914,0.03776894387368562,0.46173046428086345,0.014306151645207432
2007-08,0.9087947882736155,0.32086945369502784,0.19115874330273802,0.03736548250769431,0.06345946864345316,0.4392011252928414,0.1805359661495063
2007-09,1.0,0.6687518638294564,0.2103487204926711,0.07787663811468527,0.06877253310158238,0.5852520824396955,0.10035842293906838
2007-10,0.8925081433224755,0.36346821843618277,0.18773794597717225,0.04646939170388515,0.030118723829764167,0.5986258774697845,-0.10749185667752448
2007-11,0.753528773072747,0.30686977400096677,0.15850381327026464,0.039233282703751,0.01611332696120683,0.28360732868372274,-0.15571776155717765
2007-12,0.8534201954397393,0.3475511950922603,0.17951749488406252,0.04443440896216943,0.022946148148789793,0.237018764524757,0.13256484149855896
2008-01,0.7763300760043431,0.31615662942078804,0.16330153796705432,0.04042061386869563,0.031105409935778292,0.6483660782525339,-0.0903307888040712
2008-02,0.8197611292073832,0.3338437693573557,0.17243728834283356,0.042681906668675905,0.00821312916667091,0.1806239186818844,0.055944055944055826
2008-03,0.6970684039087948,0.2838784263866089,0.14662964258648586,0.036293843030320815,0.0118193912519709,0.4488753141118891,-0.14966887417218544
2008-04,0.6829533116178067,0.25387335044504095,0.14366050652165047,0.02089938054139279,0.009759290938434568,0.3131848685756735,-0.02024922118380057
