date,open,close
2016-08-11 00:00:00,1172.66,1159.18
2016-08-12 00:00:00,1159.18,1168.73
2016-08-15 00:00:00,1168.73,1185.01
2016-08-16 00:00:00,1185.01,1201.62
2016-08-17 00:00:00,1201.62,1214.6
2016-08-18 00:00:00,1214.6,1210.45
2016-08-19 00:00:00,1210.45,1204.88
2016-08-22 00:00:00,1204.88,1196.89
2016-08-23 00:00:00,1196.89,1197.49
2016-08-24 00:00:00,1197.49,1201.55
2016-08-25 00:00:00,1201.55,1207.41
2016-08-26 00:00:00,1207.41,1207.8
2016-08-29 00:00:00,1207.8,1210.41
2016-08-30 00:00:00,1210.41,1206.05
2016-08-31 00:00:00,1206.05,1201.33
2016-09-01 00:00:00,1201.33,1187.3
2016-09-02 00:00:00,1187.3,1185.53
2016-09-05 00:00:00,1185.53,1200.67
2016-09-06 00:00:00,1200.67,1205.5
2016-09-07 00:00:00,1205.5,1207.17
2016-09-08 00:00:00,1207.17,1212.18
2016-09-09 00:00:00,1212.18,1206.94
2016-09-12 00:00:00,1206.94,1174.73
2016-09-13 00:00:00,1174.73,1178.56
2016-09-14 00:00:00,1178.56,1172.72
2016-09-19 00:00:00,1172.72,1185.91
2016-09-20 00:00:00,1185.91,1188.4
2016-09-21 00:00:00,1188.4,1199.53
2016-09-22 00:00:00,1199.53,1200.27
2016-09-23 00:00:00,1200.27,1203.75
2016-09-26 00:00:00,1203.75,1183.82
2016-09-27 00:00:00,1183.82,1187.74
2016-09-28 00:00:00,1187.74,1190.58
2016-09-29 00:00:00,1190.58,1189.99
2016-09-30 00:00:00,1189.99,1188.25
2016-10-10 00:00:00,1188.25,1220.44
2016-10-11 00:00:00,1220.44,1238.72
2016-10-12 00:00:00,1238.72,1230.23
2016-10-13 00:00:00,1230.23,1237.85
2016-10-14 00:00:00,1237.85,1235.33
2016-10-17 00:00:00,1235.33,1236.04
2016-10-18 00:00:00,1236.04,1246.0
2016-10-19 00:00:00,1246.0,1243.02
2016-10-20 00:00:00,1243.02,1244.12
2016-10-21 00:00:00,1244.12,1243.05
2016-10-24 00:00:00,1243.05,1264.3
2016-10-25 00:00:00,1264.3,1282.04
2016-10-26 00:00:00,1282.04,1272.44
2016-10-27 00:00:00,1272.44,1270.58
2016-10-28 00:00:00,1270.58,1254.0
2016-10-31 00:00:00,1254.0,1254.04
2016-11-01 00:00:00,1254.04,1260.43
2016-11-02 00:00:00,1260.43,1244.69
2016-11-03 00:00:00,1244.69,1251.91
2016-11-04 00:00:00,1251.91,1251.75
2016-11-07 00:00:00,1251.75,1270.93
2016-11-08 00:00:00,1270.93,1268.19
2016-11-09 00:00:00,1268.19,1262.54
2016-11-10 00:00:00,1262.54,1275.92
2016-11-11 00:00:00,1275.92,1307.01
2016-11-14 00:00:00,1307.01,1318.21
2016-11-15 00:00:00,1318.21,1307.96
2016-11-16 00:00:00,1307.96,1307.33
2016-11-17 00:00:00,1307.33,1309.3
2016-11-18 00:00:00,1309.3,1301.07
2016-11-21 00:00:00,1301.07,1304.05
2016-11-22 00:00:00,1304.05,1329.01
2016-11-23 00:00:00,1329.01,1324.95
2016-11-24 00:00:00,1324.95,1327.08
2016-11-25 00:00:00,1327.08,1345.51
2016-11-28 00:00:00,1345.51,1348.61
2016-11-29 00:00:00,1348.61,1355.13
2016-11-30 00:00:00,1355.13,1332.5
2016-12-01 00:00:00,1332.5,1356.43
2016-12-02 00:00:00,1356.43,1345.17
2016-12-05 00:00:00,1345.17,1332.27
2016-12-06 00:00:00,1332.27,1324.64
2016-12-07 00:00:00,1324.64,1362.04
2016-12-08 00:00:00,1362.04,1358.9
2016-12-09 00:00:00,1358.9,1363.27
2016-12-12 00:00:00,1363.27,1329.16
2016-12-13 00:00:00,1329.16,1354.24
2016-12-14 00:00:00,1354.24,1322.51
2016-12-15 00:00:00,1322.51,1323.0
