date,open,close
2016-08-11 00:00:00,2360.0,2351.25
2016-08-12 00:00:00,2351.25,2354.32
2016-08-15 00:00:00,2354.32,2400.65
2016-08-16 00:00:00,2400.65,2374.54
2016-08-17 00:00:00,2374.54,2384.85
2016-08-18 00:00:00,2384.85,2375.05
2016-08-19 00:00:00,2375.05,2367.31
2016-08-22 00:00:00,2367.31,2353.74
2016-08-23 00:00:00,2353.74,2344.49
2016-08-24 00:00:00,2344.49,2336.32
2016-08-25 00:00:00,2336.32,2315.59
2016-08-26 00:00:00,2315.59,2314.21
2016-08-29 00:00:00,2314.21,2312.32
2016-08-30 00:00:00,2312.32,2312.4
2016-08-31 00:00:00,2312.4,2330.63
2016-09-01 00:00:00,2330.63,2311.41
2016-09-02 00:00:00,2311.41,2292.53
2016-09-05 00:00:00,2292.53,2305.08
2016-09-06 00:00:00,2305.08,2329.4
2016-09-07 00:00:00,2329.4,2313.42
2016-09-08 00:00:00,2313.42,2310.63
2016-09-09 00:00:00,2310.63,2289.28
2016-09-12 00:00:00,2289.28,2215.55
2016-09-13 00:00:00,2215.55,2231.75
2016-09-14 00:00:00,2231.75,2231.98
2016-09-19 00:00:00,2231.98,2254.66
2016-09-20 00:00:00,2254.66,2248.6
2016-09-21 00:00:00,2248.6,2247.81
2016-09-22 00:00:00,2247.81,2275.54
2016-09-23 00:00:00,2275.54,2274.9
2016-09-26 00:00:00,2274.9,2220.77
2016-09-27 00:00:00,2220.77,2235.08
2016-09-28 00:00:00,2235.08,2230.4
2016-09-29 00:00:00,2230.4,2248.34
2016-09-30 00:00:00,2248.34,2276.17
2016-10-10 00:00:00,2276.17,2315.4
2016-10-11 00:00:00,2315.4,2326.64
2016-10-12 00:00:00,2326.64,2326.64
2016-10-13 00:00:00,2326.64,2322.72
2016-10-14 00:00:00,2322.72,2324.88
2016-10-17 00:00:00,2324.88,2313.07
2016-10-18 00:00:00,2313.07,2353.25
2016-10-19 00:00:00,2353.25,2365.8
2016-10-20 00:00:00,2365.8,2350.54
2016-10-21 00:00:00,2350.54,2338.76
2016-10-24 00:00:00,2338.76,2353.55
2016-10-25 00:00:00,2353.55,2396.61
2016-10-26 00:00:00,2396.61,2429.17
2016-10-27 00:00:00,2429.17,2422.79
2016-10-28 00:00:00,2422.79,2420.69
2016-10-31 00:00:00,2420.69,2416.53
2016-11-01 00:00:00,2416.53,2448.62
2016-11-02 00:00:00,2448.62,2414.8
2016-11-03 00:00:00,2414.8,2427.09
2016-11-04 00:00:00,2427.09,2401.48
2016-11-07 00:00:00,2401.48,2398.09
2016-11-08 00:00:00,2398.09,2424.97
2016-11-09 00:00:00,2424.97,2410.2
2016-11-10 00:00:00,2410.2,2433.18
2016-11-11 00:00:00,2433.18,2424.54
2016-11-14 00:00:00,2424.54,2415.34
2016-11-15 00:00:00,2415.34,2439.88
2016-11-16 00:00:00,2439.88,2423.91
2016-11-17 00:00:00,2423.91,2411.2
2016-11-18 00:00:00,2411.2,2396.53
2016-11-21 00:00:00,2396.53,2397.75
2016-11-22 00:00:00,2397.75,2404.39
2016-11-23 00:00:00,2404.39,2426.38
2016-11-24 00:00:00,2426.38,2434.1
2016-11-25 00:00:00,2434.1,2441.08
2016-11-28 00:00:00,2441.08,2440.04
2016-11-29 00:00:00,2440.04,2463.46
2016-11-30 00:00:00,2463.46,2428.33
2016-12-01 00:00:00,2428.33,2432.86
2016-12-02 00:00:00,2432.86,2414.86
2016-12-05 00:00:00,2414.86,2394.36
2016-12-06 00:00:00,2394.36,2423.66
2016-12-07 00:00:00,2423.66,2430.29
2016-12-08 00:00:00,2430.29,2458.48
2016-12-09 00:00:00,2458.48,2452.19
2016-12-12 00:00:00,2452.19,2358.46
2016-12-13 00:00:00,2358.46,2422.32
2016-12-14 00:00:00,2422.32,2407.06
2016-12-15 00:00:00,2407.06,2401.73
2016-12-16 00:00:00,2401.73,2404.02
2016-12-19 00:00:00,2404.02,2412.78
2016-12-20 00:00:00,2412.78,2390.39
2016-12-21 00:00:00,2390.39,2405.9
2016-12-22 00:00:00,2405.9,2386.45
2016-12-23 00:00:00,2386.45,2345.36
2016-12-26 00:00:00,2345.36,2350.91
2016-12-27 00:00:00,2350.91,2354.08
2016-12-28 00:00:00,2354.08,2344.88
2016-12-29 00:00:00,2344.88,2347.81
2016-12-30 00:00:00,2347.81,2385.96
2017-01-03 00:00:00,2385.96,2402.42
2017-01-04 00:00:00,2402.42,2464.4
2017-01-05 00:00:00,2464.4,2454.51
2017-01-06 00:00:00,2454.51,2445.01
2017-01-09 00:00:00,2445.01,2447.48
2017-01-10 00:00:00,2447.48,2451.29
2017-01-11 00:00:00,2451.29,2415.81
2017-01-12 00:00:00,2415.81,2397.83
2017-01-13 00:00:00,2397.83,2370.3
2017-01-16 00:00:00,2370.3,2332.02
2017-01-17 00:00:00,2332.02,2359.71
2017-01-18 00:00:00,2359.71,2386.3
2017-01-19 00:00:00,2386.3,2368.97
2017-01-20 00:00:00,2368.97,2386.9
2017-01-23 00:00:00,2386.9,2398.22
2017-01-24 00:00:00,2398.22,2399.43
2017-01-25 00:00:00,2399.43,2402.28
2017-01-26 00:00:00,2402.28,2399.51
2017-02-03 00:00:00,2399.51,2386.96
2017-02-06 00:00:00,2386.96,2404.12
2017-02-07 00:00:00,2404.12,2402.14
2017-02-08 00:00:00,2402.14,2416.68
2017-02-09 00:00:00,2416.68,2453.39
2017-02-10 00:00:00,2453.39,2460.37
2017-02-13 00:00:00,2460.37,2520.34
2017-02-14 00:00:00,2520.34,2532.93
2017-02-15 00:00:00,2532.93,2506.7
2017-02-16 00:00:00,2506.7,2510.85
2017-02-17 00:00:00,2510.85,2534.02
2017-02-20 00:00:00,2534.02,2618.55
2017-02-21 00:00:00,2618.55,2614.95
2017-02-22 00:00:00,2614.95,2654.16
2017-02-23 00:00:00,2654.16,2631.24
2017-02-24 00:00:00,2631.24,2628.95
2017-02-27 00:00:00,2628.95,2566.32
2017-02-28 00:00:00,2566.32,2578.67
2017-03-01 00:00:00,2578.67,2597.23
2017-03-02 00:00:00,2597.23,2596.79
2017-03-03 00:00:00,2596.79,2606.68
2017-03-06 00:00:00,2606.68,2621.97
2017-03-07 00:00:00,2621.97,2673.28
2017-03-08 00:00:00,2673.28,2657.4
2017-03-09 00:00:00,2657.4,2642.34
2017-03-10 00:00:00,2642.34,2647.87
2017-03-13 00:00:00,2647.87,2690.59
2017-03-14 00:00:00,2690.59,2666.62
2017-03-15 00:00:00,2666.62,2671.13
2017-03-16 00:00:00,2671.13,2669.64
2017-03-17 00:00:00,2669.64,2667.11
2017-03-20 00:00:00,2667.11,2681.22
2017-03-21 00:00:00,2681.22,2766.18
2017-03-22 00:00:00,2766.18,2767.95
2017-03-23 00:00:00,2767.95,2746.23
2017-03-24 00:00:00,2746.23,2741.29
2017-03-27 00:00:00,2741.29,2698.53
2017-03-28 00:00:00,2698.53,2689.3
2017-03-29 00:00:00,2689.3,2688.2
2017-03-30 00:00:00,2688.2,2654.06
2017-03-31 00:00:00,2654.06,2657.68
2017-04-05 00:00:00,2657.68,2683.93
2017-04-06 00:00:00,2683.93,2682.63
2017-04-07 00:00:00,2682.63,2664.97
2017-04-10 00:00:00,2664.97,2599.84
2017-04-11 00:00:00,2599.84,2597.16
2017-04-12 00:00:00,2597.16,2621.41
2017-04-13 00:00:00,2621.41,2654.72
2017-04-14 00:00:00,2654.72,2622.39
2017-04-17 00:00:00,2622.39,2627.0
2017-04-18 00:00:00,2627.0,2673.7
2017-04-19 00:00:00,2673.7,2663.6
2017-04-20 00:00:00,2663.6,2738.56
2017-04-21 00:00:00,2738.56,2695.72
2017-04-24 00:00:00,2695.72,2626.99
2017-04-25 00:00:00,2626.99,2691.54
2017-04-26 00:00:00,2691.54,2670.85
2017-04-27 00:00:00,2670.85,2675.56
2017-04-28 00:00:00,2675.56,2609.67
2017-05-02 00:00:00,2609.67,2583.11
2017-05-03 00:00:00,2583.11,2599.74
2017-05-04 00:00:00,2599.74,2591.97
2017-05-05 00:00:00,2591.97,2570.53
2017-05-08 00:00:00,2570.53,2515.31
2017-05-09 00:00:00,2515.31,2535.52
2017-05-10 00:00:00,2535.52,2512.1
2017-05-11 00:00:00,2512.1,2517.81
2017-05-12 00:00:00,2517.81,2519.02
2017-05-15 00:00:00,2519.02,2550.98
2017-05-16 00:00:00,2550.98,2617.75
2017-05-17 00:00:00,2617.75,2585.03
2017-05-18 00:00:00,2585.03,2574.86
2017-05-19 00:00:00,2574.86,2590.79
2017-05-22 00:00:00,2590.79,2569.12
2017-05-23 00:00:00,2569.12,2600.78
2017-05-24 00:00:00,2600.78,2586.67
2017-05-25 00:00:00,2586.67,2598.06
2017-05-26 00:00:00,2598.06,2601.93
2017-05-31 00:00:00,2601.93,2590.94
2017-06-01 00:00:00,2590.94,2586.06
2017-06-02 00:00:00,2586.06,2578.0
2017-06-05 00:00:00,2578.0,2561.7
2017-06-06 00:00:00,2561.7,2600.89
2017-06-07 00:00:00,2600.89,2677.75
2017-06-08 00:00:00,2677.75,2702.33
2017-06-09 00:00:00,2702.33,2724.11
