date,open,close
2016-08-11 00:00:00,1741.33,1703.78
2016-08-12 00:00:00,1703.78,1722.31
2016-08-15 00:00:00,1722.31,1760.66
2016-08-16 00:00:00,1760.66,1767.05
2016-08-17 00:00:00,1767.05,1784.78
2016-08-18 00:00:00,1784.78,1773.53
2016-08-19 00:00:00,1773.53,1775.88
2016-08-22 00:00:00,1775.88,1744.61
2016-08-23 00:00:00,1744.61,1741.47
2016-08-24 00:00:00,1741.47,1756.93
2016-08-25 00:00:00,1756.93,1746.14
2016-08-26 00:00:00,1746.14,1754.43
2016-08-29 00:00:00,1754.43,1759.88
2016-08-30 00:00:00,1759.88,1787.39
2016-08-31 00:00:00,1787.39,1774.92
2016-09-01 00:00:00,1774.92,1753.4
2016-09-02 00:00:00,1753.4,1735.3
2016-09-05 00:00:00,1735.3,1742.19
2016-09-06 00:00:00,1742.19,1758.76
2016-09-07 00:00:00,1758.76,1765.28
2016-09-08 00:00:00,1765.28,1768.45
2016-09-09 00:00:00,1768.45,1760.52
2016-09-12 00:00:00,1760.52,1713.41
2016-09-13 00:00:00,1713.41,1725.84
2016-09-14 00:00:00,1725.84,1707.11
2016-09-19 00:00:00,1707.11,1717.31
2016-09-20 00:00:00,1717.31,1703.16
2016-09-21 00:00:00,1703.16,1707.66
2016-09-22 00:00:00,1707.66,1711.18
2016-09-23 00:00:00,1711.18,1705.94
2016-09-26 00:00:00,1705.94,1658.41
2016-09-27 00:00:00,1658.41,1669.46
2016-09-28 00:00:00,1669.46,1668.32
2016-09-29 00:00:00,1668.32,1668.78
2016-09-30 00:00:00,1668.78,1680.63
2016-10-10 00:00:00,1680.63,1715.4
2016-10-11 00:00:00,1715.4,1727.38
2016-10-12 00:00:00,1727.38,1729.29
2016-10-13 00:00:00,1729.29,1729.21
2016-10-14 00:00:00,1729.21,1723.23
2016-10-17 00:00:00,1723.23,1700.86
2016-10-18 00:00:00,1700.86,1720.71
2016-10-19 00:00:00,1720.71,1729.91
2016-10-20 00:00:00,1729.91,1727.44
2016-10-21 00:00:00,1727.44,1716.26
2016-10-24 00:00:00,1716.26,1729.71
2016-10-25 00:00:00,1729.71,1726.92
2016-10-26 00:00:00,1726.92,1718.94
2016-10-27 00:00:00,1718.94,1727.35
2016-10-28 00:00:00,1727.35,1711.32
2016-10-31 00:00:00,1711.32,1709.23
2016-11-01 00:00:00,1709.23,1715.82
2016-11-02 00:00:00,1715.82,1708.68
2016-11-03 00:00:00,1708.68,1712.04
2016-11-04 00:00:00,1712.04,1694.79
2016-11-07 00:00:00,1694.79,1687.45
2016-11-08 00:00:00,1687.45,1696.55
2016-11-09 00:00:00,1696.55,1681.83
2016-11-10 00:00:00,1681.83,1697.77
2016-11-11 00:00:00,1697.77,1703.66
2016-11-14 00:00:00,1703.66,1712.32
2016-11-15 00:00:00,1712.32,1710.51
2016-11-16 00:00:00,1710.51,1707.14
2016-11-17 00:00:00,1707.14,1710.8
2016-11-18 00:00:00,1710.8,1704.04
2016-11-21 00:00:00,1704.04,1702.38
2016-11-22 00:00:00,1702.38,1708.34
2016-11-23 00:00:00,1708.34,1720.52
2016-11-24 00:00:00,1720.52,1699.56
2016-11-25 00:00:00,1699.56,1709.23
2016-11-28 00:00:00,1709.23,1711.11
2016-11-29 00:00:00,1711.11,1713.06
2016-11-30 00:00:00,1713.06,1705.27
2016-12-01 00:00:00,1705.27,1708.8
2016-12-02 00:00:00,1708.8,1681.87
2016-12-05 00:00:00,1681.87,1688.09
2016-12-06 00:00:00,1688.09,1675.26
2016-12-07 00:00:00,1675.26,1694.15
2016-12-08 00:00:00,1694.15,1673.1
2016-12-09 00:00:00,1673.1,1662.01
2016-12-12 00:00:00,1662.01,1589.14
2016-12-13 00:00:00,1589.14,1609.09
2016-12-14 00:00:00,1609.09,1622.38
2016-12-15 00:00:00,1622.38,1646.51
2016-12-16 00:00:00,1646.51,1636.95
2016-12-19 00:00:00,1636.95,1635.15
2016-12-20 00:00:00,1635.15,1623.9
2016-12-21 00:00:00,1623.9,1648.23
2016-12-22 00:00:00,1648.23,1640.63
2016-12-23 00:00:00,1640.63,1633.4
2016-12-26 00:00:00,1633.4,1630.05
2016-12-27 00:00:00,1630.05,1620.23
2016-12-28 00:00:00,1620.23,1616.74
2016-12-29 00:00:00,1616.74,1615.36
2016-12-30 00:00:00,1615.36,1614.31
2017-01-03 00:00:00,1614.31,1669.21
2017-01-04 00:00:00,1669.21,1685.2
2017-01-05 00:00:00,1685.2,1700.68
2017-01-06 00:00:00,1700.68,1694.51
2017-01-09 00:00:00,1694.51,1755.01
2017-01-10 00:00:00,1755.01,1725.8
